interaction_family,left_field,left_family,right_field,right_family,transform,operator,blueprint_id
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_change_24h,open_interest,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_change_24h_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_change_24h,open_interest,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_change_24h_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,median_quote_volume_168h,liquidity,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_median_quote_volume_168h_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,median_quote_volume_168h,liquidity,delta_1h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_median_quote_volume_168h_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,median_quote_volume_168h,liquidity,delta_4h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_median_quote_volume_168h_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,median_quote_volume_168h,liquidity,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_median_quote_volume_168h_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,median_quote_volume_168h,liquidity,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_median_quote_volume_168h_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,median_quote_volume_168h,liquidity,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_median_quote_volume_168h_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,median_quote_volume_168h,liquidity,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_median_quote_volume_168h_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,median_quote_volume_168h,liquidity,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_median_quote_volume_168h_tsrank_72h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_premium_close_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_premium_close_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_premium_close_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_index_basis_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_mark_index_basis_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_index_basis_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_mark_index_basis_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_index_basis_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_mark_index_basis_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_trade_basis_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_trade_basis_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_trade_basis_bps,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_mark_trade_basis_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_trade_basis_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_trade_basis_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_trade_basis_bps,basis_premium,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_mark_trade_basis_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_trade_basis_bps,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_trade_basis_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_trade_basis_bps,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_mark_trade_basis_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,basis_abs_168h,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_basis_abs_168h_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,basis_abs_168h,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_basis_abs_168h_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,basis_abs_168h,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_basis_abs_168h_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,basis_abs_168h,basis_premium,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_basis_abs_168h_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,basis_abs_168h,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_basis_abs_168h_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,basis_abs_168h,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_basis_abs_168h_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_abs_168h,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_abs_168h_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_abs_168h,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_premium_abs_168h_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_abs_168h,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_abs_168h_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_abs_168h,basis_premium,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_premium_abs_168h_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_abs_168h,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_abs_168h_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_abs_168h,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_premium_abs_168h_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,global_long_short_account_ratio_last,positioning,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_global_long_short_account_ratio_last_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,global_long_short_account_ratio_last,positioning,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_global_long_short_account_ratio_last_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,global_long_short_account_ratio_last,positioning,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_global_long_short_account_ratio_last_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,global_long_short_account_ratio_last,positioning,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_global_long_short_account_ratio_last_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,global_long_short_account_ratio_last,positioning,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_global_long_short_account_ratio_last_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,global_long_short_account_ratio_last,positioning,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_global_long_short_account_ratio_last_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_account_ratio_last,positioning,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_top_long_short_account_ratio_last_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_account_ratio_last,positioning,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_top_long_short_account_ratio_last_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_account_ratio_last,positioning,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_top_long_short_account_ratio_last_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_account_ratio_last,positioning,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_top_long_short_account_ratio_last_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_account_ratio_last,positioning,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_top_long_short_account_ratio_last_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_account_ratio_last,positioning,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_top_long_short_account_ratio_last_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_position_ratio_last,positioning,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_top_long_short_position_ratio_last_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_position_ratio_last,positioning,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_top_long_short_position_ratio_last_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_position_ratio_last,positioning,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_top_long_short_position_ratio_last_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_position_ratio_last,positioning,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_top_long_short_position_ratio_last_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_position_ratio_last,positioning,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_top_long_short_position_ratio_last_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,top_long_short_position_ratio_last,positioning,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_top_long_short_position_ratio_last_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_close_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_premium_close_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_close_bps,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_premium_close_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_close_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_premium_close_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_close_bps,basis_premium,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_premium_close_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_close_bps,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_premium_close_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_close_bps,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_premium_close_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_index_basis_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_mark_index_basis_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_index_basis_bps,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_mark_index_basis_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_mark_index_basis_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_mark_index_basis_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_index_basis_bps,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_mark_index_basis_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_index_basis_bps,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_mark_index_basis_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_trade_basis_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_mark_trade_basis_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_trade_basis_bps,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_mark_trade_basis_bps_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_trade_basis_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_mark_trade_basis_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_trade_basis_bps,basis_premium,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_mark_trade_basis_bps_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_trade_basis_bps,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_mark_trade_basis_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,mark_trade_basis_bps,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_mark_trade_basis_bps_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,basis_abs_168h,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_basis_abs_168h_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,basis_abs_168h,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_basis_abs_168h_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,basis_abs_168h,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_basis_abs_168h_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,basis_abs_168h,basis_premium,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_basis_abs_168h_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,basis_abs_168h,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_basis_abs_168h_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,basis_abs_168h,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_basis_abs_168h_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_abs_168h,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_premium_abs_168h_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_abs_168h,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_premium_abs_168h_zscore_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_abs_168h,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_premium_abs_168h_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_abs_168h,basis_premium,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_premium_abs_168h_tsrank_168h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_abs_168h,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_premium_abs_168h_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,premium_abs_168h,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_SafeDiv_premium_abs_168h_shock_24h
I5_liquidity_state_x_basis_or_positioning,trade_count,liquidity,global_long_short_account_ratio_last,positioning,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_count_Mul_global_long_short_account_ratio_last_zscore_168h
